Fondsposition per,"05.Apr.2022"
 
Emittententicker,Name,Sektor,Anlageklasse,Marktwert,Gewichtung (%),Nominalwert,Nominale,Kurs,Standort,Börse,Marktwährung
"FCX","FREEPORT MCMORAN INC","Materialien","Aktien","59.130.623,15","0,12","59.130.623,15","1.204.535,00","49,09","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"CP","CANADIAN PACIFIC RAILWAY LTD","Industrie","Aktien","58.847.910,99","0,12","58.847.910,99","751.828,00","78,27","Kanada","Toronto Stock Exchange","CAD"
"LRCX","LAM RESEARCH CORP","IT","Aktien","58.567.791,96","0,12","58.567.791,96","116.289,00","503,64","Vereinigte Staaten","NASDAQ","USD"
"ICE","INTERCONTINENTAL EXCHANGE INC","Financials","Aktien","58.257.105,36","0,12","58.257.105,36","446.312,00","130,53","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"CHTR","CHARTER COMMUNICATIONS INC CLASS A","Kommunikation","Aktien","58.023.642,69","0,12","58.023.642,69","104.211,00","556,79","Vereinigte Staaten","NASDAQ","USD"
"ZURN","ZURICH INSURANCE GROUP AG","Financials","Aktien","57.618.561,27","0,12","57.618.561,27","117.937,00","488,55","Schweiz","SIX Swiss Exchange","CHF"
"D","DOMINION ENERGY INC","Versorger","Aktien","57.225.744,80","0,12","57.225.744,80","664.720,00","86,09","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"CFR","COMPAGNIE FINANCIERE RICHEMONT SA","Zyklische Konsumgüter ","Aktien","56.885.072,23","0,12","56.885.072,23","431.578,00","131,81","Schweiz","SIX Swiss Exchange","CHF"
"VRTX","VERTEX PHARMACEUTICALS INC","Gesundheitsversorgung","Aktien","56.865.994,16","0,12","56.865.994,16","210.646,00","269,96","Vereinigte Staaten","NASDAQ","USD"
"AAL","ANGLO AMERICAN PLC","Materialien","Aktien","56.694.401,61","0,12","56.694.401,61","1.044.831,00","54,26","Vereinigtes Königreich","London Stock Exchange","GBP"
"GLEN","GLENCORE PLC","Materialien","Aktien","56.493.895,51","0,12","56.493.895,51","8.325.259,00","6,79","Vereinigtes Königreich","London Stock Exchange","GBP"
"REGN","REGENERON PHARMACEUTICALS INC","Gesundheitsversorgung","Aktien","56.394.910,26","0,12","56.394.910,26","81.558,00","691,47","Vereinigte Staaten","NASDAQ","USD"
"8035","TOKYO ELECTRON LTD","IT","Aktien","56.239.536,07","0,12","56.239.536,07","114.480,00","491,26","Japan","Tokyo Stock Exchange","JPY"
"EQIX","EQUINIX REIT INC","Immobilien","Aktien","56.197.266,40","0,12","56.197.266,40","73.711,00","762,40","Vereinigte Staaten","NASDAQ","USD"
"NOC","NORTHROP GRUMMAN CORP","Industrie","Aktien","55.929.037,89","0,12","55.929.037,89","123.189,00","454,01","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"PGR","PROGRESSIVE CORP","Financials","Aktien","55.797.585,41","0,12","55.797.585,41","488.467,00","114,23","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"IBE","IBERDROLA SA","Versorger","Aktien","55.600.327,59","0,12","55.600.327,59","4.847.872,00","11,47","Spanien","Bolsa De Madrid","EUR"
"WM","WASTE MANAGEMENT INC","Industrie","Aktien","55.512.108,84","0,12","55.512.108,84","345.676,00","160,59","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"EOG","EOG RESOURCES INC","Energie","Aktien","55.425.818,04","0,12","55.425.818,04","470.388,00","117,83","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"BAYN","BAYER AG","Gesundheitsversorgung","Aktien","55.334.461,44","0,12","55.334.461,44","777.542,00","71,17","Deutschland","Xetra","EUR"
"AIR","AIRBUS GROUP","Industrie","Aktien","54.527.016,99","0,11","54.527.016,99","473.667,00","115,12","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"WBC","WESTPAC BANKING CORPORATION CORP","Financials","Aktien","54.323.224,59","0,11","54.323.224,59","2.962.505,00","18,34","Australien","Asx - All Markets","AUD"
"NSC","NORFOLK SOUTHERN CORP","Industrie","Aktien","54.246.937,00","0,11","54.246.937,00","206.852,00","262,25","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ITW","ILLINOIS TOOL INC","Industrie","Aktien","53.763.867,78","0,11","53.763.867,78","260.446,00","206,43","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SHW","SHERWIN WILLIAMS","Materialien","Aktien","53.511.748,98","0,11","53.511.748,98","207.434,00","257,97","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"DTE","DEUTSCHE TELEKOM N AG","Kommunikation","Aktien","52.516.577,48","0,11","52.516.577,48","2.729.125,00","19,24","Deutschland","Xetra","EUR"
"CL","COLGATE-PALMOLIVE","Nichtzyklische Konsumgüter","Aktien","52.422.574,65","0,11","52.422.574,65","676.857,00","77,45","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"NEM","NEWMONT","Materialien","Aktien","52.413.555,48","0,11","52.413.555,48","656.318,00","79,86","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"UBSG","UBS GROUP AG","Financials","Aktien","52.361.788,91","0,11","52.361.788,91","2.749.142,00","19,05","Schweiz","SIX Swiss Exchange","CHF"
"FIS","FIDELITY NATIONAL INFORMATION SERV","IT","Aktien","52.334.770,92","0,11","52.334.770,92","505.357,00","103,56","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"REL","RELX PLC","Industrie","Aktien","51.996.911,57","0,11","51.996.911,57","1.619.636,00","32,10","Vereinigtes Königreich","London Stock Exchange","GBP"
"EL","ESTEE LAUDER INC CLASS A","Nichtzyklische Konsumgüter","Aktien","51.339.151,40","0,11","51.339.151,40","188.290,00","272,66","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"6098","RECRUIT HOLDINGS LTD","Industrie","Aktien","51.223.614,91","0,11","51.223.614,91","1.118.600,00","45,79","Japan","Tokyo Stock Exchange","JPY"
"F","FORD MOTOR CO","Zyklische Konsumgüter ","Aktien","50.696.091,74","0,11","50.696.091,74","3.204.557,00","15,82","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"HCA","HCA HEALTHCARE INC","Gesundheitsversorgung","Aktien","50.641.159,58","0,11","50.641.159,58","207.878,00","243,61","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ATVI","ACTIVISION BLIZZARD INC","Kommunikation","Aktien","50.446.407,62","0,11","50.446.407,62","627.599,00","80,38","Vereinigte Staaten","NASDAQ","USD"
"BSX","BOSTON SCIENTIFIC CORP","Gesundheitsversorgung","Aktien","50.030.481,05","0,10","50.030.481,05","1.128.083,00","44,35","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"FISV","FISERV INC","IT","Aktien","49.568.891,12","0,10","49.568.891,12","479.668,00","103,34","Vereinigte Staaten","NASDAQ","USD"
"PSA","PUBLIC STORAGE REIT","Immobilien","Aktien","48.833.035,16","0,10","48.833.035,16","123.403,00","395,72","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"HUM","HUMANA INC","Gesundheitsversorgung","Aktien","48.382.781,64","0,10","48.382.781,64","109.162,00","443,22","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SAN","BANCO SANTANDER SA","Financials","Aktien","48.348.547,40","0,10","48.348.547,40","14.076.543,00","3,43","Spanien","Bolsa De Madrid","EUR"
"BNP","BNP PARIBAS SA","Financials","Aktien","48.303.264,18","0,10","48.303.264,18","901.203,00","53,60","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"ANZ","AUSTRALIA AND NEW ZEALAND BANKING","Financials","Aktien","48.088.434,54","0,10","48.088.434,54","2.332.505,00","20,62","Australien","Asx - All Markets","AUD"
"MBG","MERCEDES-BENZ GROUP N AG","Zyklische Konsumgüter ","Aktien","47.529.868,43","0,10","47.529.868,43","690.151,00","68,87","Deutschland","Xetra","EUR"
"ETN","EATON PLC","Industrie","Aktien","47.169.128,52","0,10","47.169.128,52","321.732,00","146,61","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"EMR","EMERSON ELECTRIC","Industrie","Aktien","47.153.048,24","0,10","47.153.048,24","488.329,00","96,56","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"COF","CAPITAL ONE FINANCIAL CORP","Financials","Aktien","47.150.612,18","0,10","47.150.612,18","361.529,00","130,42","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"7974","NINTENDO LTD","Kommunikation","Aktien","46.876.152,72","0,10","46.876.152,72","91.377,00","513,00","Japan","Tokyo Stock Exchange","JPY"
"PANW","PALO ALTO NETWORKS INC","IT","Aktien","46.842.030,82","0,10","46.842.030,82","75.413,00","621,14","Vereinigte Staaten","NASDAQ","USD"
"MCO","MOODYS CORP","Financials","Aktien","46.680.722,60","0,10","46.680.722,60","136.310,00","342,46","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"PXD","PIONEER NATURAL RESOURCE","Energie","Aktien","46.281.041,92","0,10","46.281.041,92","189.304,00","244,48","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ENEL","ENEL","Versorger","Aktien","46.003.798,31","0,10","46.003.798,31","6.748.519,00","6,82","Italien","Borsa Italiana","EUR"
"4063","SHIN ETSU CHEMICAL LTD","Materialien","Aktien","45.764.839,25","0,10","45.764.839,25","304.757,00","150,17","Japan","Tokyo Stock Exchange","JPY"
"9984","SOFTBANK GROUP CORP","Kommunikation","Aktien","45.512.238,06","0,09","45.512.238,06","945.322,00","48,14","Japan","Tokyo Stock Exchange","JPY"
"NG.","NATIONAL GRID PLC","Versorger","Aktien","45.417.936,89","0,09","45.417.936,89","2.856.288,00","15,90","Vereinigtes Königreich","London Stock Exchange","GBP"
"TRP","TC ENERGY CORP","Energie","Aktien","45.397.088,27","0,09","45.397.088,27","780.904,00","58,13","Kanada","Toronto Stock Exchange","CAD"
"APD","AIR PRODUCTS AND CHEMICALS INC","Materialien","Aktien","45.094.764,00","0,09","45.094.764,00","179.175,00","251,68","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"RKT","RECKITT BENCKISER GROUP PLC","Nichtzyklische Konsumgüter","Aktien","45.002.133,68","0,09","45.002.133,68","575.243,00","78,23","Vereinigtes Königreich","London Stock Exchange","GBP"
"ILMN","ILLUMINA INC","Gesundheitsversorgung","Aktien","44.847.646,08","0,09","44.847.646,08","123.262,00","363,84","Vereinigte Staaten","NASDAQ","USD"
"MRNA","MODERNA INC","Gesundheitsversorgung","Aktien","44.771.660,15","0,09","44.771.660,15","276.283,00","162,05","Vereinigte Staaten","NASDAQ","USD"
"CM","CANADIAN IMPERIAL BANK OF COMMERCE","Financials","Aktien","44.740.200,14","0,09","44.740.200,14","370.137,00","120,87","Kanada","Toronto Stock Exchange","CAD"
"MRVL","MARVELL TECHNOLOGY INC","IT","Aktien","44.575.485,57","0,09","44.575.485,57","652.547,00","68,31","Vereinigte Staaten","NASDAQ","USD"
"CS","AXA SA","Financials","Aktien","44.392.728,42","0,09","44.392.728,42","1.575.463,00","28,18","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"GD","GENERAL DYNAMICS CORP","Industrie","Aktien","44.098.303,40","0,09","44.098.303,40","184.396,00","239,15","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"MQG","MACQUARIE GROUP LTD DEF","Financials","Aktien","43.958.287,31","0,09","43.958.287,31","278.441,00","157,87","Australien","Asx - All Markets","AUD"
"MELI","MERCADOLIBRE INC","Zyklische Konsumgüter ","Aktien","43.898.471,55","0,09","43.898.471,55","36.037,00","1.218,15","Vereinigte Staaten","NASDAQ","USD"
"SLB","SCHLUMBERGER NV","Energie","Aktien","43.816.682,98","0,09","43.816.682,98","1.082.963,00","40,46","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"AIG","AMERICAN INTERNATIONAL GROUP INC","Financials","Aktien","43.671.409,90","0,09","43.671.409,90","699.302,00","62,45","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"NTR","NUTRIEN LTD","Materialien","Aktien","43.639.372,30","0,09","43.639.372,30","429.403,00","101,63","Kanada","Toronto Stock Exchange","CAD"
"LONN","LONZA GROUP AG","Gesundheitsversorgung","Aktien","43.543.670,35","0,09","43.543.670,35","59.266,00","734,72","Schweiz","SIX Swiss Exchange","CHF"
"FDX","FEDEX CORP","Industrie","Aktien","43.468.381,46","0,09","43.468.381,46","205.982,00","211,03","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"PRX","PROSUS NV","Zyklische Konsumgüter ","Aktien","43.434.545,87","0,09","43.434.545,87","757.063,00","57,37","Niederlande","Euronext Amsterdam","EUR"
"GM","GENERAL MOTORS","Zyklische Konsumgüter ","Aktien","43.403.893,74","0,09","43.403.893,74","1.047.897,00","41,42","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"DG","DOLLAR GENERAL CORP","Zyklische Konsumgüter ","Aktien","43.380.691,68","0,09","43.380.691,68","189.138,00","229,36","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ABBN","ABB LTD","Industrie","Aktien","43.368.471,20","0,09","43.368.471,20","1.336.103,00","32,46","Schweiz","SIX Swiss Exchange","CHF"
"DG","VINCI SA","Industrie","Aktien","43.313.446,36","0,09","43.313.446,36","448.034,00","96,67","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"ABI","ANHEUSER BUSCH INBEV SA","Nichtzyklische Konsumgüter","Aktien","43.128.948,30","0,09","43.128.948,30","705.720,00","61,11","Belgien","Nyse Euronext - Euronext Brussels","EUR"
"EL","ESSILORLUXOTTICA SA","Zyklische Konsumgüter ","Aktien","43.120.221,34","0,09","43.120.221,34","232.159,00","185,74","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"KLAC","KLA CORP","IT","Aktien","42.758.791,04","0,09","42.758.791,04","123.752,00","345,52","Vereinigte Staaten","NASDAQ","USD"
"LHX","L3HARRIS TECHNOLOGIES INC","Industrie","Aktien","42.663.409,92","0,09","42.663.409,92","166.368,00","256,44","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"UBER","UBER TECHNOLOGIES INC","Industrie","Aktien","42.474.686,96","0,09","42.474.686,96","1.214.951,00","34,96","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"MPC","MARATHON PETROLEUM CORP","Energie","Aktien","42.373.043,23","0,09","42.373.043,23","500.213,00","84,71","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"9433","KDDI CORP","Kommunikation","Aktien","42.366.509,19","0,09","42.366.509,19","1.283.750,00","33,00","Japan","Tokyo Stock Exchange","JPY"
"MET","METLIFE INC","Financials","Aktien","42.311.733,67","0,09","42.311.733,67","604.367,00","70,01","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SU","SUNCOR ENERGY INC","Energie","Aktien","42.044.731,39","0,09","42.044.731,39","1.268.737,00","33,14","Kanada","Toronto Stock Exchange","CAD"
"BAS","BASF N","Materialien","Aktien","41.852.117,34","0,09","41.852.117,34","748.314,00","55,93","Deutschland","Xetra","EUR"
"388","HONG KONG EXCHANGES AND CLEARING L","Financials","Aktien","41.102.000,66","0,09","41.102.000,66","868.507,00","47,32","Hongkong","Hong Kong Exchanges And Clearing Ltd","HKD"
"OXY","OCCIDENTAL PETROLEUM CORP","Energie","Aktien","40.971.918,96","0,09","40.971.918,96","735.318,00","55,72","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"CNC","CENTENE CORP","Gesundheitsversorgung","Aktien","40.967.885,03","0,09","40.967.885,03","482.941,00","84,83","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ADM","ARCHER DANIELS MIDLAND","Nichtzyklische Konsumgüter","Aktien","40.780.557,90","0,09","40.780.557,90","448.631,00","90,90","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"AEP","AMERICAN ELECTRIC POWER INC","Versorger","Aktien","40.589.547,57","0,08","40.589.547,57","400.647,00","101,31","Vereinigte Staaten","NASDAQ","USD"
"MCK","MCKESSON CORP","Gesundheitsversorgung","Aktien","40.590.005,00","0,08","40.590.005,00","132.215,00","307,00","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ABNB","AIRBNB INC CLASS A","Zyklische Konsumgüter ","Aktien","40.581.050,25","0,08","40.581.050,25","237.025,00","171,21","Vereinigte Staaten","NASDAQ","USD"
"KER","KERING SA","Zyklische Konsumgüter ","Aktien","40.357.896,78","0,08","40.357.896,78","63.112,00","639,47","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"ROP","ROPER TECHNOLOGIES INC","Industrie","Aktien","40.178.327,67","0,08","40.178.327,67","84.279,00","476,73","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ORLY","OREILLY AUTOMOTIVE INC","Zyklische Konsumgüter ","Aktien","39.908.250,53","0,08","39.908.250,53","57.797,00","690,49","Vereinigte Staaten","NASDAQ","USD"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Industrie","Aktien","39.887.618,40","0,08","39.887.618,40","602.532,00","66,20","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"D05","DBS GROUP HOLDINGS LTD","Financials","Aktien","39.865.538,70","0,08","39.865.538,70","1.506.309,00","26,47","Singapur","Singapore Exchange","SGD"
"DXCM","DEXCOM INC","Gesundheitsversorgung","Aktien","39.833.023,86","0,08","39.833.023,86","77.133,00","516,42","Vereinigte Staaten","NASDAQ","USD"
"SRE","SEMPRA","Versorger","Aktien","39.771.074,79","0,08","39.771.074,79","240.993,00","165,03","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Zyklische Konsumgüter ","Aktien","39.576.822,00","0,08","39.576.822,00","227.453,00","174,00","Vereinigte Staaten","NASDAQ","USD"
"NXPI","NXP SEMICONDUCTORS NV","IT","Aktien","39.410.007,70","0,08","39.410.007,70","225.110,00","175,07","Vereinigte Staaten","NASDAQ","USD"
"SIKA","SIKA AG","Materialien","Aktien","39.337.531,91","0,08","39.337.531,91","115.554,00","340,43","Schweiz","SIX Swiss Exchange","CHF"
"CTSH","COGNIZANT TECHNOLOGY SOLUTIONS COR","IT","Aktien","39.125.881,20","0,08","39.125.881,20","450.759,00","86,80","Vereinigte Staaten","NASDAQ","USD"
"FTNT","FORTINET INC","IT","Aktien","38.778.531,36","0,08","38.778.531,36","113.424,00","341,89","Vereinigte Staaten","NASDAQ","USD"
"DOW","DOW INC","Materialien","Aktien","38.754.994,39","0,08","38.754.994,39","610.411,00","63,49","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"RI","PERNOD RICARD SA","Nichtzyklische Konsumgüter","Aktien","38.586.889,31","0,08","38.586.889,31","174.462,00","221,18","Frankreich","Nyse Euronext - Euronext Paris","EUR"
"CDNS","CADENCE DESIGN SYSTEMS INC","IT","Aktien","38.432.161,95","0,08","38.432.161,95","235.131,00","163,45","Vereinigte Staaten","NASDAQ","USD"
"6501","HITACHI LTD","Industrie","Aktien","38.407.088,56","0,08","38.407.088,56","770.736,00","49,83","Japan","Tokyo Stock Exchange","JPY"
"SNOW","SNOWFLAKE CLASS A","IT","Aktien","38.131.817,35","0,08","38.131.817,35","167.915,00","227,09","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"SNPS","SYNOPSYS INC","IT","Aktien","37.955.044,49","0,08","37.955.044,49","115.819,00","327,71","Vereinigte Staaten","NASDAQ","USD"
"USD","USD CASH","Cash und/oder Derivate","Geldmarkt","37.869.616,16","0,08","37.869.616,16","37.869.616,00","100,00","Vereinigte Staaten","-","USD"
"IQV","IQVIA HOLDINGS INC","Gesundheitsversorgung","Aktien","37.393.678,44","0,08","37.393.678,44","156.879,00","238,36","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"LULU","LULULEMON ATHLETICA INC","Zyklische Konsumgüter ","Aktien","37.346.811,57","0,08","37.346.811,57","98.543,00","378,99","Vereinigte Staaten","NASDAQ","USD"
"8058","MITSUBISHI CORP","Industrie","Aktien","37.289.136,72","0,08","37.289.136,72","1.042.768,00","35,76","Japan","Tokyo Stock Exchange","JPY"
"TRV","TRAVELERS COMPANIES INC","Financials","Aktien","37.274.738,05","0,08","37.274.738,05","205.495,00","181,39","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"IDXX","IDEXX LABORATORIES INC","Gesundheitsversorgung","Aktien","36.819.087,12","0,08","36.819.087,12","67.553,00","545,04","Vereinigte Staaten","NASDAQ","USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","Zyklische Konsumgüter ","Aktien","36.768.261,97","0,08","36.768.261,97","22.913,00","1.604,69","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
"ADSK","AUTODESK INC","IT","Aktien","36.656.537,80","0,08","36.656.537,80","173.276,00","211,55","Vereinigte Staaten","NASDAQ","USD"
"EXC","EXELON CORP","Versorger","Aktien","36.641.902,60","0,08","36.641.902,60","766.567,00","47,80","Vereinigte Staaten","NASDAQ","USD"
"DPW","DEUTSCHE POST AG","Industrie","Aktien","36.600.642,67","0,08","36.600.642,67","810.866,00","45,14","Deutschland","Xetra","EUR"
"4502","TAKEDA PHARMACEUTICAL LTD","Gesundheitsversorgung","Aktien","36.483.928,14","0,08","36.483.928,14","1.243.995,00","29,33","Japan","Tokyo Stock Exchange","JPY"
"7741","HOYA CORP","Gesundheitsversorgung","Aktien","36.266.387,08","0,08","36.266.387,08","309.123,00","117,32","Japan","Tokyo Stock Exchange","JPY"
"ECL","ECOLAB INC","Materialien","Aktien","36.190.260,55","0,08","36.190.260,55","200.845,00","180,19","Vereinigte Staaten","New York Stock Exchange Inc.","USD"
